metric,horizon,rmse,dim0_rmse,dim1_rmse,dim2_rmse,dim3_rmse,dim4_rmse,dim5_rmse,dim6_rmse,dim7_rmse,dim8_rmse,dim9_rmse,dim10_rmse,dim11_rmse,dim12_rmse,dim13_rmse,dim14_rmse,dim15_rmse,dim16_rmse,dim17_rmse
rollout,40,0.818976104259491,0.042331695556640625,0.057974085211753845,0.061378516256809235,0.06712586432695389,0.1400192230939865,0.10738235712051392,0.03725099563598633,0.01269952766597271,0.019252661615610123,1.227042317390442,0.5139283537864685,1.7174394130706787,0.5769433975219727,0.6751161217689514,1.397902488708496,2.136326313018799,0.01679806597530842,0.014451655559241772
rollout,41,0.8356935977935791,0.04275542125105858,0.05821845680475235,0.06231487914919853,0.06824957579374313,0.14396922290325165,0.1096748635172844,0.03742672875523567,0.012999685481190681,0.019599875435233116,1.2581541538238525,0.5164480805397034,1.75847589969635,0.5778292417526245,0.6648927330970764,1.4262531995773315,2.183999538421631,0.017296580597758293,0.014558423310518265
rollout,42,0.8511921167373657,0.04302095249295235,0.058302558958530426,0.06353193521499634,0.06964830309152603,0.14777228236198425,0.11172044277191162,0.03812636807560921,0.013003820553421974,0.019903849810361862,1.2771499156951904,0.5206167697906494,1.7885127067565918,0.5810555815696716,0.6767398715019226,1.4484854936599731,2.235140323638916,0.017724303528666496,0.01472932193428278
rollout,43,0.8699844479560852,0.04290120676159859,0.05863630026578903,0.06454382091760635,0.07095298171043396,0.15172751247882843,0.1138472780585289,0.03861638531088829,0.01304071955382824,0.020435655489563942,1.308397650718689,0.5217097997665405,1.8337321281433105,0.5837511420249939,0.675661563873291,1.4805819988250732,2.287917375564575,0.018046781420707703,0.014667428098618984
rollout,44,0.888495147228241,0.04297570884227753,0.05889911577105522,0.06571067124605179,0.07180570811033249,0.15570269525051117,0.1159963384270668,0.03931817039847374,0.013264141976833344,0.02061099372804165,1.3386036157608032,0.524436354637146,1.8787648677825928,0.5921306610107422,0.6851890683174133,1.5105782747268677,2.335771083831787,0.018391620367765427,0.014999461360275745
rollout,45,0.9058176279067993,0.043206069618463516,0.05915924534201622,0.06674490869045258,0.0732920691370964,0.15995873510837555,0.11824817955493927,0.03984151408076286,0.013384170830249786,0.021021028980612755,1.3601043224334717,0.5295162796974182,1.9121167659759521,0.5918350219726562,0.6988215446472168,1.5435075759887695,2.388317108154297,0.01859956607222557,0.015122096985578537
rollout,46,0.9222379922866821,0.04338030517101288,0.05935622379183769,0.06800296902656555,0.0743124932050705,0.16380411386489868,0.12038343399763107,0.040307022631168365,0.01330186240375042,0.021416075527668,1.3850141763687134,0.534254789352417,1.9490065574645996,0.5915881991386414,0.7062200903892517,1.5710418224334717,2.4352543354034424,0.019227156415581703,0.015167346224188805
rollout,47,0.9397509098052979,0.04348088800907135,0.05955658480525017,0.06900312751531601,0.07544799894094467,0.1677253693342209,0.12256719917058945,0.04113141819834709,0.013578612357378006,0.021950162947177887,1.412268042564392,0.5382729172706604,1.9883840084075928,0.5987573266029358,0.6971858739852905,1.6009119749069214,2.4877586364746094,0.01963764987885952,0.015255204401910305
rollout,48,0.9590975642204285,0.04363595321774483,0.05955591797828674,0.07013058662414551,0.07659435272216797,0.17171166837215424,0.12483526766300201,0.04180695861577988,0.013672763481736183,0.02220959961414337,1.4368088245391846,0.5394361019134521,2.026240825653076,0.5997910499572754,0.718180239200592,1.6415404081344604,2.5420494079589844,0.019818322733044624,0.01540685910731554
rollout,49,0.9744377732276917,0.04372552037239075,0.06016034260392189,0.07119870185852051,0.07789687812328339,0.17560496926307678,0.12708480656147003,0.042163897305727005,0.013814086094498634,0.022625554352998734,1.461484432220459,0.5453092455863953,2.063922643661499,0.6040304899215698,0.7143130898475647,1.6607005596160889,2.5881712436676025,0.020341619849205017,0.015461519360542297
